participant,xai,case,instance id,selected model family,model MAP subset probability,user suggested edits,model suggested edits,edit vector MAE (lower is closer),edit closeness 0-1 (higher is closer),edit closeness definition,selection F1,amount MAE,direction accuracy,observed success,simulated success,observed target confidence gain,simulated target confidence gain,observed boundary improvement,observed boundary distance original,observed plausibility,simulated plausibility,observed actionability,simulated actionability,observed edit L1,simulated edit L1,original value: glucose,user after: glucose,model after: glucose,user normalized change: glucose,model normalized change: glucose,absolute change difference: glucose,original value: blood_pressure,user after: blood_pressure,model after: blood_pressure,user normalized change: blood_pressure,model normalized change: blood_pressure,absolute change difference: blood_pressure,original value: insulin,user after: insulin,model after: insulin,user normalized change: insulin,model normalized change: insulin,absolute change difference: insulin,original value: bmi,user after: bmi,model after: bmi,user normalized change: bmi,model normalized change: bmi,absolute change difference: bmi,original value: age,user after: age,model after: age,user normalized change: age,model normalized change: age,absolute change difference: age,simulated boundary distance new,simulated boundary improvement
R_12myev0XH9WOz3H,counterfactual,11,160206,weighted examples,0.3765613377665279,blood_pressure: 80.00 -> 70.00 (delta -10.00),blood_pressure: 80.00 -> 86.16 (delta +6.16),0.070275091774973,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.351375458874865,0.0,0.0,0.0,3.68459666489e-06,-1.2552558992240392e-10,0.340179505719,0.558946397893,0.958305291533,0.973203169094627,1.0,1.0,0.217391304348,0.13398415452686496,103.0,103.0,103.0,0.0,0.0,0.0,80.0,69.999999999992,86.16327110823579,-0.217391304348,0.13398415452686496,0.351375458874865,82.0,82.0,82.0,0.0,0.0,0.0,20.4,20.4,20.4,0.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.5579778829455686,0.0009685149474314425
R_12myev0XH9WOz3H,counterfactual,12,160205,weighted examples,0.39788695187526263,glucose: 100.00 -> 89.00 (delta -11.00),blood_pressure: 74.00 -> 80.31 (delta +6.31),0.046150063060068414,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.11537515765017103,nan,0.0,0.0,-4.50992121026e-06,-1.8590838304133328e-05,-0.2776021388,0.284435118814,0.959374501017,0.9787060885763529,1.0,1.0,0.0935215099473,0.13722880535304205,100.0,88.99999999999856,100.0,-0.0935215099473,0.0,0.0935215099473,74.0,74.0,80.31252504623993,0.0,0.13722880535304205,0.13722880535304205,46.0,46.0,46.0,0.0,0.0,0.0,20.4,20.4,20.4,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.3727399825160848,-0.08830486370208479
R_12myev0XH9WOz3H,counterfactual,13,160217,weighted examples,0.3042767066758069,glucose: 112.00 -> 98.00 (delta -14.00); bmi: 34.10 -> 26.09 (delta -8.01),glucose: 112.00 -> 122.85 (delta +10.85); blood_pressure: 68.00 -> 76.49 (delta +8.49),0.13541599661350592,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.5,0.22569332768917652,0.0,0.0,0.0,-0.155502075481,-0.14370892009286929,-0.141062189037,0.030760691058,0.958084396025,0.9616272072780312,1.0,1.0,0.400201863513,0.27687811955452957,112.0,97.99999999994685,122.85264142370058,-0.119027376297,0.09226867389645105,0.21129605019345105,68.0,68.0,76.49203450027161,0.0,0.18460944565807852,0.18460944565807852,94.0,94.0,94.0,0.0,0.0,0.0,34.1,26.094399999986038,34.1,-0.281174487216,0.0,0.281174487216,26.0,26.0,26.0,0.0,0.0,0.0,0.10242934129474113,-0.07166865023674113
R_12myev0XH9WOz3H,counterfactual,14,160209,weighted examples,0.4679865744923857,bmi: 29.30 -> 27.23 (delta -2.07),blood_pressure: 78.00 -> 84.88 (delta +6.88),0.0444377883413828,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.111094470853457,nan,0.0,0.0,-3.52136532633e-06,5.104270923106391e-05,-0.0737096887322,0.215219871146,0.985482438887,0.9700797727712972,1.0,1.0,0.0725878055634,0.149601136143514,83.0,83.0,83.0,0.0,0.0,0.0,78.0,78.0,84.88165226260165,0.0,0.149601136143514,0.149601136143514,71.0,71.0,71.0,0.0,0.0,0.0,29.3,27.233279999998874,29.3,-0.0725878055634,0.0,0.0725878055634,36.0,36.0,36.0,0.0,0.0,0.0,0.1662654218003819,0.0489544493456181
R_12myev0XH9WOz3H,counterfactual,15,160218,weighted examples,0.39162333315612485,glucose: 154.00 -> 92.00 (delta -62.00); insulin: 193.00 -> 94.00 (delta -99.00); bmi: 29.30 -> 25.81 (delta -3.49),glucose: 154.00 -> 164.79 (delta +10.79); blood_pressure: 74.00 -> 80.87 (delta +6.87); bmi: 29.30 -> 31.87 (delta +2.57),0.23703683859611835,2.220446049250313e-16,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.6666666666666666,0.29629604824514794,0.0,0.0,1.0,-0.0239102237744,0.9725787061953262,-0.178564173566,0.0818222236912,0.969386940166,0.9337364474504817,1.0,1.0,0.853866430233,0.33131776274759184,154.0,91.99999999996628,164.79324531420278,-0.527121237885,0.091763690819612,0.618884928704612,74.0,74.0,80.87450146852774,0.0,0.14944568409842918,0.14944568409842918,193.0,94.00000000021761,193.0,-0.204157386785,0.0,0.204157386785,29.3,25.80968000001026,31.86556601828297,-0.122587805563,0.09010838782955066,0.21269619339255066,39.0,39.0,39.0,0.0,0.0,0.0,0.11085665423867785,-0.029034430547477855
R_12myev0XH9WOz3H,counterfactual,16,160207,weighted examples,0.509340781342663,bmi: 30.40 -> 27.23 (delta -3.17),blood_pressure: 74.00 -> 81.24 (delta +7.24),0.053703238568489665,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.13425809642122416,nan,0.0,0.0,-5.29202229593e-07,0.00017722596698488413,-0.0543173073318,0.204135275223,0.977755549311,0.9685412121199103,1.0,1.0,0.111222253442,0.15729393940044833,89.0,89.0,89.0,0.0,0.0,0.0,74.0,74.0,81.23552121242062,0.0,0.15729393940044833,0.15729393940044833,85.0,85.0,85.0,0.0,0.0,0.0,30.4,27.233279999999368,30.4,-0.111222253442,0.0,0.111222253442,38.0,38.0,38.0,0.0,0.0,0.0,0.11984573109556787,0.08428954412743214
R_12myev0XH9WOz3H,counterfactual,17,160219,weighted examples,0.33267721693873,glucose: 139.00 -> 96.00 (delta -43.00); insulin: 140.00 -> 94.00 (delta -46.00); bmi: 28.60 -> 25.81 (delta -2.79),glucose: 139.00 -> 149.15 (delta +10.15); blood_pressure: 64.00 -> 72.04 (delta +8.04); bmi: 28.60 -> 31.02 (delta +2.42),0.18091820168699932,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.6666666666666666,0.22614775210874916,0.0,0.0,1.0,-0.0506422015536,0.9365682630377632,-0.091712094076,0.038863565943,0.956276116922,0.9338187497481465,1.0,1.0,0.5584473401627,0.34614366827229653,139.0,96.0000000000468,149.14516187403746,-0.365584084339,0.08625371428360351,0.45183779862260354,64.0,64.0,72.03760061525313,0.0,0.17473044815767658,0.17473044815767658,140.0,94.0000000000095,140.0,-0.0948610080013,0.0,0.0948610080013,28.6,25.809680000000625,31.0246614500207,-0.0980022478224,0.08515950583101645,0.18316175365341644,26.0,26.0,26.0,0.0,0.0,0.0,0.12986549444436868,-0.09100192850136868
R_12myev0XH9WOz3H,counterfactual,18,160215,weighted examples,0.28897676607704964,glucose: 117.00 -> 103.00 (delta -14.00); bmi: 33.80 -> 26.66 (delta -7.14),glucose: 117.00 -> 127.08 (delta +10.08); blood_pressure: 60.00 -> 69.69 (delta +9.69),0.13320013280656556,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.5,0.2220002213442759,0.0,0.0,1.0,-0.0633938406869,0.5883443734031093,-0.0881671150694,0.0606767911965,0.947181397779,0.9549337213397294,1.0,1.0,0.369665195909,0.2963354681238278,117.0,102.99999999994685,127.08088051482468,-0.119027376297,0.08570719703132706,0.20473457332832706,60.0,60.0,69.68890047025504,0.0,0.21062827109250076,0.21062827109250076,106.0,106.0,106.0,0.0,0.0,0.0,33.8,26.663840000007124,33.8,-0.250637819612,0.0,0.250637819612,27.0,27.0,27.0,0.0,0.0,0.0,0.020097369228320894,0.040579421968179104
R_12myev0XH9WOz3H,counterfactual,19,160216,weighted examples,0.26248221230463364,glucose: 151.00 -> 93.00 (delta -58.00); insulin: 120.00 -> 99.00 (delta -21.00); bmi: 35.50 -> 25.81 (delta -9.69),glucose: 151.00 -> 159.94 (delta +8.94); blood_pressure: 62.00 -> 71.19 (delta +9.19); bmi: 35.50 -> 37.64 (delta +2.14),0.24550788085490796,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.6666666666666666,0.30688485106863495,0.0,0.0,1.0,-0.0573979607447,0.9284008553162807,-0.180989310473,0.034821278767,0.957199935729,0.9298451453713721,1.0,1.0,0.8767651311314,0.3507742731431397,151.0,92.99999999996466,159.93739615198723,-0.493113416086,0.07598534392099332,0.5690987600069933,62.0,62.0,71.18930637730762,0.0,0.19976752994146973,0.19976752994146973,120.0,99.00000000001384,120.0,-0.0433061123484,0.0,0.0433061123484,35.5,25.809680000011006,37.63600928031943,-0.340345602697,0.07502139928067664,0.4153670019776766,28.0,28.0,28.0,0.0,0.0,0.0,0.10618898017857084,-0.07136770141157084
R_12myev0XH9WOz3H,counterfactual,20,160208,weighted examples,0.466110841030623,glucose: 126.00 -> 90.00 (delta -36.00),blood_pressure: 74.00 -> 80.58 (delta +6.58),0.08980391535344633,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.22450978838361582,nan,0.0,0.0,-0.0118458059251,0.12677878322548486,-0.22331270896,0.0900870805017,0.974456950004,0.9714101638847537,1.0,1.0,0.306070396191,0.14294918057623163,126.0,90.00000000001457,126.0,-0.306070396191,0.0,0.306070396191,74.0,74.0,80.57566230650664,0.0,0.14294918057623163,0.14294918057623163,75.0,75.0,75.0,0.0,0.0,0.0,25.9,25.9,25.9,0.0,0.0,0.0,39.0,39.0,39.0,0.0,0.0,0.0,0.04045670358276526,0.04963037691893474
R_156Kmlz4ECsrHQR,attribution,1,160201,feature contribution,0.25088822605588257,blood_pressure: 70.00 -> 78.00 (delta +8.00); insulin: 200.00 -> 308.00 (delta +108.00); age: 36.00 -> 43.00 (delta +7.00),blood_pressure: 70.00 -> 65.41 (delta -4.59); insulin: 200.00 -> 123.85 (delta -76.15); age: 36.00 -> 33.16 (delta -2.84),0.18391159231377416,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.30651932052295694,0.0,0.0,0.0,5.92197406059e-05,0.30637828979739223,0.0868357230876,0.281142117469,0.934929393069,0.9361934763755484,0.0,0.0,0.585819381887,0.33373857968187076,187.0,187.0,187.0,0.0,0.0,0.0,70.0,77.999999999988,65.40544200685996,0.173913043478,-0.09988169550304443,0.27379473898104445,200.0,307.9999999997626,123.84940486290618,0.22271714922,-0.1570374394479371,0.3797545886679371,36.4,36.4,36.4,0.0,0.0,0.0,36.0,42.999999999993,33.1576805449571,0.189189189189,-0.07681944473088925,0.26600863391988927,0.010910786838924463,0.27023133063007554
R_156Kmlz4ECsrHQR,attribution,2,160200,feature contribution,0.25088822605588257,blood_pressure: 72.00 -> 81.00 (delta +9.00); insulin: 126.00 -> 283.00 (delta +157.00); bmi: 31.30 -> 34.07 (delta +2.77),blood_pressure: 72.00 -> 71.56 (delta -0.44); insulin: 126.00 -> 122.31 (delta -3.69); age: 37.00 -> 36.73 (delta -0.27),0.12820988469895384,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.6666666666666666,0.1602623558736923,0.0,1.0,0.0,0.889892470481,-0.0013512612419862551,0.0493293279932,0.0980127823706,0.914803589483,0.9386018489110889,1.0,0.0,0.6165846623612,0.02446476113356927,154.0,154.0,154.0,0.0,0.0,0.0,72.0,80.99999999999801,71.55744680893494,0.195652173913,-0.009620721544892463,0.20527289545789246,126.0,282.9999999999243,122.31018033340638,0.3237647447,-0.00760913071556879,0.3313738754155688,31.3,34.06655999999875,31.3,0.0971677437482,0.0,0.0971677437482,37.0,37.0,36.732308371695005,0.0,-0.007234908873108015,0.007234908873108015,0.10535269642008693,-0.007339914049486931
R_156Kmlz4ECsrHQR,attribution,3,160203,feature contribution,0.7287232766388954,insulin: 132.00 -> 288.00 (delta +156.00),insulin: 132.00 -> 125.94 (delta -6.06),0.06683980568235641,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.33419902841178206,0.0,1.0,0.0,0.974785115173,0.0008319290400358812,-0.0608063227482,0.0605519329641,0.935659490225,0.9975007040924436,1.0,1.0,0.321702548874,0.012496479537782074,161.0,161.0,161.0,0.0,0.0,0.0,68.0,68.0,68.0,0.0,0.0,0.0,132.0,287.9999999999804,125.9402071425387,0.321702548874,-0.012496479537782074,0.33419902841178206,25.5,25.5,25.5,0.0,0.0,0.0,47.0,47.0,47.0,0.0,0.0,0.0,0.06519150824245529,-0.00463957527835529
R_156Kmlz4ECsrHQR,attribution,4,160204,feature contribution,0.29676808584255027,insulin: 122.00 -> 201.00 (delta +79.00); bmi: 28.90 -> 35.49 (delta +6.59),blood_pressure: 70.00 -> 69.59 (delta -0.41); insulin: 122.00 -> 118.47 (delta -3.53),0.08209289934293898,1.1102230246251565e-16,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.5,0.1368214989048983,0.0,1.0,0.0,0.540606528417,0.046742970086450494,0.0331148140589,0.0395820491408,0.921644690515,0.996782011624461,1.0,1.0,0.394374554837,0.01608994187769494,125.0,125.0,125.0,0.0,0.0,0.0,70.0,70.0,69.5943262415237,0.0,-0.008818994749484776,0.008818994749484776,122.0,200.99999999993412,118.47417231858832,0.162913470263,-0.0072709471282101645,0.17018441739121015,28.9,35.49015999999094,28.9,0.231461084574,0.0,0.231461084574,45.0,45.0,45.0,0.0,0.0,0.0,0.02757387191782651,0.012008177222973489
R_156Kmlz4ECsrHQR,attribution,5,160212,feature contribution,0.29676808584255027,glucose: 111.00 -> 144.00 (delta +33.00); insulin: 207.00 -> 356.00 (delta +149.00),blood_pressure: 72.00 -> 64.09 (delta -7.91); insulin: 207.00 -> 81.75 (delta -125.25),0.20359728456686854,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.5,0.33932880761144757,0.0,0.0,1.0,0.342466707624,0.9854776316147464,0.0240599308706,0.0372518432215,0.911372415193,0.9139690570197314,1.0,1.0,0.587831707933,0.4301547149013428,111.0,144.00000000001606,111.0,0.280564529842,0.0,0.280564529842,72.0,72.0,64.09378731407779,0.0,-0.17187418882439587,0.17187418882439587,207.0,355.9999999998881,81.75460729476663,0.307267178091,-0.25828052607694696,0.565547704167947,37.1,37.1,37.1,0.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.2783437485278917,-0.24109190530639169
R_156Kmlz4ECsrHQR,attribution,6,160202,feature contribution,0.29676808584255027,blood_pressure: 70.00 -> 79.00 (delta +9.00); insulin: 115.00 -> 356.00 (delta +241.00),blood_pressure: 70.00 -> 69.59 (delta -0.41); insulin: 115.00 -> 111.76 (delta -3.24),0.14162789772136347,1.1102230246251565e-16,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.35406974430340865,0.0,1.0,0.0,0.971065144698,0.01685425486579849,-0.0336920966449,0.0569726484831,0.873852503593,0.9969003758800365,1.0,1.0,0.692641368007,0.015498120599817394,125.0,125.0,125.0,0.0,0.0,0.0,70.0,78.99999999999801,69.5943262415237,0.195652173913,-0.008818994749484776,0.20447116866248477,115.0,356.000000000063,111.7611582926567,0.496989194094,-0.006679125850332618,0.5036683199443326,31.1,31.1,31.1,0.0,0.0,0.0,41.0,41.0,41.0,0.0,0.0,0.0,0.047591960459797245,0.009380688023302754
