participant,domain,xai,trial_order,instance_id,participant_response,ai_label,participant_correct,mental_model,predicted_response,response_probability,negative_log_likelihood,brier_score,predicted_participant_response,evidence,memory_instances_before,memory_changes_before,feature_relevance_before
R_53dL26t7L3fRn0z,diabetes,attribution,8,130103,Diabetes,No Diabetes,0,exemplar,No Diabetes,0.4541702719518307,0.7892831029017923,0.29793009202113846,0,0.09165945609633863,7,0,"{""age"":0.44053818394650657,""blood_pressure"":0.4166046731963506,""bmi"":0.0,""glucose"":0.12405835376350874,""insulin"":0.01879878909363411}"
R_53dL26t7L3fRn0z,diabetes,attribution,8,130103,Diabetes,No Diabetes,0,prototype,No Diabetes,0.4996983758302369,0.6937506109269599,0.25030171514690297,0,0.0012064968254040659,7,0,"{""age"":0.44053818394650657,""blood_pressure"":0.4166046731963506,""bmi"":0.0,""glucose"":0.12405835376350874,""insulin"":0.01879878909363411}"
R_53dL26t7L3fRn0z,diabetes,attribution,9,130102,Diabetes,Diabetes,1,attribution,Diabetes,0.60805647882581,0.4974875085246309,0.15361972379042274,1,-0.4391500196846376,8,0,"{""age"":0.38547091095319325,""blood_pressure"":0.36452908904680675,""bmi"":0.0,""glucose"":0.15937057416425005,""insulin"":0.09062942583574997}"
R_53dL26t7L3fRn0z,diabetes,attribution,9,130102,Diabetes,Diabetes,1,exemplar,No Diabetes,0.4150498244324682,0.8793567070845112,0.3421667078964863,0,0.16990035113506363,8,0,"{""age"":0.38547091095319325,""blood_pressure"":0.36452908904680675,""bmi"":0.0,""glucose"":0.15937057416425005,""insulin"":0.09062942583574997}"
R_53dL26t7L3fRn0z,diabetes,attribution,9,130102,Diabetes,Diabetes,1,prototype,Diabetes,0.5008129434367585,0.6915226140095541,0.2491877174402728,1,-0.003251776612402113,8,0,"{""age"":0.38547091095319325,""blood_pressure"":0.36452908904680675,""bmi"":0.0,""glucose"":0.15937057416425005,""insulin"":0.09062942583574997}"
R_53dL26t7L3fRn0z,diabetes,attribution,10,130104,No Diabetes,No Diabetes,1,attribution,No Diabetes,0.5140701415508623,0.665395560675875,0.236127827332399,1,0.056295429000234015,9,0,"{""age"":0.3426408097361718,""blood_pressure"":0.3240258569304949,""bmi"":0.0,""glucose"":0.20901034812689623,""insulin"":0.12432298520643714}"
R_53dL26t7L3fRn0z,diabetes,attribution,10,130104,No Diabetes,No Diabetes,1,exemplar,No Diabetes,0.5448627813413556,0.6072212933754434,0.20714988780832672,1,0.08972556268271109,9,0,"{""age"":0.3426408097361718,""blood_pressure"":0.3240258569304949,""bmi"":0.0,""glucose"":0.20901034812689623,""insulin"":0.12432298520643714}"
R_53dL26t7L3fRn0z,diabetes,attribution,10,130104,No Diabetes,No Diabetes,1,prototype,Diabetes,0.4974263981784468,0.6983076766880939,0.2525802252478891,0,-0.010294498199989191,9,0,"{""age"":0.3426408097361718,""blood_pressure"":0.3240258569304949,""bmi"":0.0,""glucose"":0.20901034812689623,""insulin"":0.12432298520643714}"
R_53dL26t7L3fRn0z,diabetes,attribution,11,130101,Diabetes,Diabetes,1,attribution,Diabetes,0.5219347673247368,0.65021266571935,0.22854636669285358,1,-0.08779542005058752,10,0,"{""age"":0.3083767287625546,""blood_pressure"":0.2916232712374454,""bmi"":0.0,""glucose"":0.2267664630659428,""insulin"":0.17323353693405724}"
R_53dL26t7L3fRn0z,diabetes,attribution,11,130101,Diabetes,Diabetes,1,exemplar,No Diabetes,0.4294917785514811,0.845152679646784,0.32547963074035235,0,0.1410164428970379,10,0,"{""age"":0.3083767287625546,""blood_pressure"":0.2916232712374454,""bmi"":0.0,""glucose"":0.2267664630659428,""insulin"":0.17323353693405724}"
R_53dL26t7L3fRn0z,diabetes,attribution,11,130101,Diabetes,Diabetes,1,prototype,Diabetes,0.5174061583150678,0.6589271068753212,0.2328968160322214,1,-0.06965277969988856,10,0,"{""age"":0.3083767287625546,""blood_pressure"":0.2916232712374454,""bmi"":0.0,""glucose"":0.2267664630659428,""insulin"":0.17323353693405724}"
R_53dL26t7L3fRn0z,diabetes,attribution,12,130100,Diabetes,Diabetes,1,attribution,Diabetes,0.5532531094864359,0.5919396796665267,0.19958278418353848,1,-0.21382340553853998,11,0,"{""age"":0.2803424806932315,""blood_pressure"":0.265112064761314,""bmi"":0.0,""glucose"":0.2557704956145091,""insulin"":0.19877495893094546}"
R_53dL26t7L3fRn0z,diabetes,attribution,12,130100,Diabetes,Diabetes,1,exemplar,No Diabetes,0.46720120844070984,0.7609952609117264,0.2838745522870401,0,0.0655975831185805,11,0,"{""age"":0.2803424806932315,""blood_pressure"":0.265112064761314,""bmi"":0.0,""glucose"":0.2557704956145091,""insulin"":0.19877495893094546}"
R_53dL26t7L3fRn0z,diabetes,attribution,12,130100,Diabetes,Diabetes,1,prototype,No Diabetes,0.4977468517288157,0.6976636610627249,0.2522582249483161,0,0.0090126540908472,11,0,"{""age"":0.2803424806932315,""blood_pressure"":0.265112064761314,""bmi"":0.0,""glucose"":0.2557704956145091,""insulin"":0.19877495893094546}"
R_61HsCAx45Al1wLV,diabetes,attribution,1,130100,Diabetes,Diabetes,1,attribution,Diabetes,0.5,0.6931471805599453,0.25,1,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_61HsCAx45Al1wLV,diabetes,attribution,1,130100,Diabetes,Diabetes,1,exemplar,Diabetes,0.5,0.6931471805599453,0.25,1,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_61HsCAx45Al1wLV,diabetes,attribution,1,130100,Diabetes,Diabetes,1,prototype,Diabetes,0.5,0.6931471805599453,0.25,1,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_61HsCAx45Al1wLV,diabetes,attribution,2,130105,No Diabetes,No Diabetes,1,attribution,Diabetes,0.3333333333333333,1.0986122886681098,0.44444444444444453,0,-0.3333333333333333,1,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5046275241271393,""insulin"":0.4953724758728607}"
R_61HsCAx45Al1wLV,diabetes,attribution,2,130105,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.3778957893335329,0.9731368109657398,0.38701364892894813,0,-0.24420842133293424,1,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5046275241271393,""insulin"":0.4953724758728607}"
R_61HsCAx45Al1wLV,diabetes,attribution,2,130105,No Diabetes,No Diabetes,1,prototype,Diabetes,0.3333333333333333,1.0986122886681098,0.44444444444444453,0,-0.3333333333333333,1,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5046275241271393,""insulin"":0.4953724758728607}"
R_61HsCAx45Al1wLV,diabetes,attribution,3,130104,Diabetes,No Diabetes,0,attribution,No Diabetes,0.4929492828131171,0.7073489848498271,0.2571004297997323,0,0.02820473835499361,2,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.6865180002358502,""insulin"":0.31348199976414975}"
R_61HsCAx45Al1wLV,diabetes,attribution,3,130104,Diabetes,No Diabetes,0,exemplar,No Diabetes,0.49385480306739643,0.7055137259136344,0.25618296037794397,0,0.012290393865207083,2,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.6865180002358502,""insulin"":0.31348199976414975}"
R_61HsCAx45Al1wLV,diabetes,attribution,3,130104,Diabetes,No Diabetes,0,prototype,No Diabetes,0.4859013691453438,0.721749619822976,0.2642974022466321,0,0.05640947670998725,2,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.6865180002358502,""insulin"":0.31348199976414975}"
R_61HsCAx45Al1wLV,diabetes,attribution,4,130102,Diabetes,Diabetes,1,attribution,Diabetes,0.654394781171745,0.4240444687074524,0.11944296728132603,1,-0.638413672682599,3,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5865358326630208,""insulin"":0.41346416733697916}"
R_61HsCAx45Al1wLV,diabetes,attribution,4,130102,Diabetes,Diabetes,1,exemplar,No Diabetes,0.4645315000101134,0.7667259081511135,0.2867265144814192,0,0.07093699997977326,3,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5865358326630208,""insulin"":0.41346416733697916}"
R_61HsCAx45Al1wLV,diabetes,attribution,4,130102,Diabetes,Diabetes,1,prototype,Diabetes,0.5778992321229833,0.5483557643961221,0.17816905824236706,1,-0.31415544261651906,3,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5865358326630208,""insulin"":0.41346416733697916}"
R_61HsCAx45Al1wLV,diabetes,attribution,5,130101,Diabetes,Diabetes,1,attribution,No Diabetes,0.47394995957774255,0.7466535333711108,0.27672864502825867,0,0.10429459648436151,4,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.591434009454282,""insulin"":0.40856599054571796}"
R_61HsCAx45Al1wLV,diabetes,attribution,5,130101,Diabetes,Diabetes,1,exemplar,No Diabetes,0.473089825255381,0.7484700031174556,0.2776343322494048,0,0.05382034948923786,4,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.591434009454282,""insulin"":0.40856599054571796}"
R_61HsCAx45Al1wLV,diabetes,attribution,5,130101,Diabetes,Diabetes,1,prototype,No Diabetes,0.46295281375388764,0.7701301442279733,0.2884196802548665,0,0.14846082599884175,4,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.591434009454282,""insulin"":0.40856599054571796}"
R_61HsCAx45Al1wLV,diabetes,attribution,6,130103,Diabetes,No Diabetes,0,attribution,No Diabetes,0.445895595578897,0.807670444995837,0.30703169099886524,0,0.21726829063921127,5,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5823093717834601,""insulin"":0.4176906282165399}"
R_61HsCAx45Al1wLV,diabetes,attribution,6,130103,Diabetes,No Diabetes,0,exemplar,Diabetes,0.5158987701599543,0.6618447146073063,0.23435400073264467,1,-0.031797540319908724,5,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5823093717834601,""insulin"":0.4176906282165399}"
R_61HsCAx45Al1wLV,diabetes,attribution,6,130103,Diabetes,No Diabetes,0,prototype,No Diabetes,0.4344561006854521,0.8336603734766007,0.31983990205190355,0,0.2636930162410927,5,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5823093717834601,""insulin"":0.4176906282165399}"
R_61HsCAx45Al1wLV,diabetes,attribution,7,130107,Diabetes,Diabetes,1,attribution,No Diabetes,0.4575920926643118,0.7817771190826514,0.29420633794028056,0,0.1700401550416898,6,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5530171626477899,""insulin"":0.44698283735221006}"
R_61HsCAx45Al1wLV,diabetes,attribution,7,130107,Diabetes,Diabetes,1,exemplar,No Diabetes,0.45057911727020694,0.7972215963317637,0.30186330637958503,0,0.09884176545958612,6,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5530171626477899,""insulin"":0.44698283735221006}"
R_61HsCAx45Al1wLV,diabetes,attribution,7,130107,Diabetes,Diabetes,1,prototype,No Diabetes,0.4483630528736011,0.8021519888739215,0.3043033214349334,0,0.2072868353052437,6,0,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5530171626477899,""insulin"":0.44698283735221006}"
R_61HsCAx45Al1wLV,diabetes,attribution,8,130106,Diabetes,Diabetes,1,attribution,No Diabetes,0.49560493310148057,0.7019761754803192,0.25441438351156187,0,0.017580720403371972,7,0,"{""age"":0.07585458130984231,""blood_pressure"":0.06700256154730055,""bmi"":0.0,""glucose"":0.4740147108409628,""insulin"":0.38312814630189435}"
R_61HsCAx45Al1wLV,diabetes,attribution,8,130106,Diabetes,Diabetes,1,exemplar,Diabetes,0.5392231229482842,0.6176258364973588,0.212315330425532,1,-0.07844624589656846,7,0,"{""age"":0.07585458130984231,""blood_pressure"":0.06700256154730055,""bmi"":0.0,""glucose"":0.4740147108409628,""insulin"":0.38312814630189435}"
R_61HsCAx45Al1wLV,diabetes,attribution,8,130106,Diabetes,Diabetes,1,prototype,Diabetes,0.5176028032839564,0.6585471198828396,0.23270705539949726,1,-0.07044032482251913,7,0,"{""age"":0.07585458130984231,""blood_pressure"":0.06700256154730055,""bmi"":0.0,""glucose"":0.4740147108409628,""insulin"":0.38312814630189435}"
R_61HsCAx45Al1wLV,diabetes,attribution,9,130110,Diabetes,No Diabetes,0,attribution,Diabetes,0.5661956444859468,0.5688155988702257,0.18818621886296302,1,-0.26634604139597506,8,0,"{""age"":0.1251440475083896,""blood_pressure"":0.1248559524916104,""bmi"":0.0,""glucose"":0.41476287198584244,""insulin"":0.33523712801415756}"
R_61HsCAx45Al1wLV,diabetes,attribution,9,130110,Diabetes,No Diabetes,0,exemplar,Diabetes,0.6092378778346098,0.4955464835404051,0.15269503611919938,1,-0.21847575566921956,8,0,"{""age"":0.1251440475083896,""blood_pressure"":0.1248559524916104,""bmi"":0.0,""glucose"":0.41476287198584244,""insulin"":0.33523712801415756}"
R_61HsCAx45Al1wLV,diabetes,attribution,9,130110,Diabetes,No Diabetes,0,prototype,Diabetes,0.552082341797591,0.5940580739065964,0.2006302285295301,1,-0.20908778820893537,8,0,"{""age"":0.1251440475083896,""blood_pressure"":0.1248559524916104,""bmi"":0.0,""glucose"":0.41476287198584244,""insulin"":0.33523712801415756}"
R_61HsCAx45Al1wLV,diabetes,attribution,10,130109,No Diabetes,No Diabetes,1,attribution,Diabetes,0.4495643751430728,0.7994762203234771,0.3029793771116359,0,-0.2024309512600025,9,0,"{""age"":0.178062977434851,""blood_pressure"":0.15527035589848234,""bmi"":0.0,""glucose"":0.36867810843185994,""insulin"":0.29798855823480674}"
R_61HsCAx45Al1wLV,diabetes,attribution,10,130109,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.46168997030433656,0.7728616731092297,0.28977768807094606,0,-0.07662005939132688,9,0,"{""age"":0.178062977434851,""blood_pressure"":0.15527035589848234,""bmi"":0.0,""glucose"":0.36867810843185994,""insulin"":0.29798855823480674}"
R_61HsCAx45Al1wLV,diabetes,attribution,10,130109,No Diabetes,No Diabetes,1,prototype,Diabetes,0.4913448802529339,0.7106089939838967,0.25873003084490215,0,-0.034623937554208006,9,0,"{""age"":0.178062977434851,""blood_pressure"":0.15527035589848234,""bmi"":0.0,""glucose"":0.36867810843185994,""insulin"":0.29798855823480674}"
R_61HsCAx45Al1wLV,diabetes,attribution,11,130111,No Diabetes,No Diabetes,1,attribution,No Diabetes,0.5020762494864364,0.689003279417496,0.24792806132549355,1,0.008305045681284918,10,0,"{""age"":0.2137365258072106,""blood_pressure"":0.1862634741927894,""bmi"":0.0,""glucose"":0.331810297588674,""insulin"":0.26818970241132606}"
R_61HsCAx45Al1wLV,diabetes,attribution,11,130111,No Diabetes,No Diabetes,1,exemplar,No Diabetes,0.5056959150955351,0.6818197486517135,0.2443365283532404,1,0.011391830191070207,10,0,"{""age"":0.2137365258072106,""blood_pressure"":0.1862634741927894,""bmi"":0.0,""glucose"":0.331810297588674,""insulin"":0.26818970241132606}"
R_61HsCAx45Al1wLV,diabetes,attribution,11,130111,No Diabetes,No Diabetes,1,prototype,No Diabetes,0.5115870989471052,0.670237426665176,0.23854716191490483,1,0.046356695497062395,10,0,"{""age"":0.2137365258072106,""blood_pressure"":0.1862634741927894,""bmi"":0.0,""glucose"":0.331810297588674,""insulin"":0.26818970241132606}"
R_61HsCAx45Al1wLV,diabetes,attribution,12,130108,Diabetes,Diabetes,1,attribution,No Diabetes,0.4744572812159087,0.7455836940347309,0.27619514926697447,0,0.10225989375750506,11,0,"{""age"":0.22747813277050116,""blood_pressure"":0.22706732177495337,""bmi"":0.0,""glucose"":0.30164572508061266,""insulin"":0.24380882037393278}"
R_61HsCAx45Al1wLV,diabetes,attribution,12,130108,Diabetes,Diabetes,1,exemplar,No Diabetes,0.45665834070273836,0.7838197810320809,0.2952201587279015,0,0.08668331859452327,11,0,"{""age"":0.22747813277050116,""blood_pressure"":0.22706732177495337,""bmi"":0.0,""glucose"":0.30164572508061266,""insulin"":0.24380882037393278}"
R_61HsCAx45Al1wLV,diabetes,attribution,12,130108,Diabetes,Diabetes,1,prototype,No Diabetes,0.49531865190796165,0.702553982297746,0.2547032631119972,0,0.018725939553396756,11,0,"{""age"":0.22747813277050116,""blood_pressure"":0.22706732177495337,""bmi"":0.0,""glucose"":0.30164572508061266,""insulin"":0.24380882037393278}"
R_1pGdgoCSR9w8u5j,diabetes,counterfactual,1,130109,Diabetes,No Diabetes,0,attribution,Diabetes,0.5,0.6931471805599453,0.25,1,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_1pGdgoCSR9w8u5j,diabetes,counterfactual,1,130109,Diabetes,No Diabetes,0,exemplar,Diabetes,0.5,0.6931471805599453,0.25,1,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_1pGdgoCSR9w8u5j,diabetes,counterfactual,1,130109,Diabetes,No Diabetes,0,prototype,Diabetes,0.5,0.6931471805599453,0.25,1,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_1pGdgoCSR9w8u5j,diabetes,counterfactual,2,130108,No Diabetes,Diabetes,0,attribution,No Diabetes,0.5004039364573634,0.6923396337988931,0.24959622670729822,1,0.0016157461809635787,2,1,"{""age"":0.5,""blood_pressure"":0.5,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_1pGdgoCSR9w8u5j,diabetes,counterfactual,2,130108,No Diabetes,Diabetes,0,exemplar,Diabetes,0.4900386791420732,0.7132709539681885,0.26006054877116136,0,-0.019922641715853562,2,1,"{""age"":0.5,""blood_pressure"":0.5,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_1pGdgoCSR9w8u5j,diabetes,counterfactual,2,130108,No Diabetes,Diabetes,0,prototype,Diabetes,0.4790809612251681,0.7358856745068141,0.27135664495809486,0,-0.08372502937720325,2,1,"{""age"":0.5,""blood_pressure"":0.5,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_1pGdgoCSR9w8u5j,diabetes,counterfactual,3,130111,No Diabetes,No Diabetes,1,attribution,No Diabetes,0.5196359006999254,0.6546269036165244,0.23074966789637194,1,0.07858401880141011,4,2,"{""age"":0.5,""blood_pressure"":0.5,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_1pGdgoCSR9w8u5j,diabetes,counterfactual,3,130111,No Diabetes,No Diabetes,1,exemplar,No Diabetes,0.5060632373666799,0.6810936424704361,0.2439735254806848,1,0.012126474733359871,4,2,"{""age"":0.5,""blood_pressure"":0.5,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_1pGdgoCSR9w8u5j,diabetes,counterfactual,3,130111,No Diabetes,No Diabetes,1,prototype,No Diabetes,0.5236676694860878,0.6468980144007473,0.2268924890928149,1,0.09474148061104584,4,2,"{""age"":0.5,""blood_pressure"":0.5,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_1pGdgoCSR9w8u5j,diabetes,counterfactual,4,130110,No Diabetes,No Diabetes,1,attribution,No Diabetes,0.573254748101224,0.556425074502631,0.18211151001814976,1,0.29514296905601256,6,3,"{""age"":0.5,""blood_pressure"":0.5,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_1pGdgoCSR9w8u5j,diabetes,counterfactual,4,130110,No Diabetes,No Diabetes,1,exemplar,No Diabetes,0.5119269342682715,0.6695733706334539,0.23821531749276814,1,0.023853868536543033,6,3,"{""age"":0.5,""blood_pressure"":0.5,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_1pGdgoCSR9w8u5j,diabetes,counterfactual,4,130110,No Diabetes,No Diabetes,1,prototype,No Diabetes,0.5230081225547178,0.648158284340457,0.22752125114877506,1,0.09209753231492365,6,3,"{""age"":0.5,""blood_pressure"":0.5,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
