participant,domain,xai,trial_order,instance_id,participant_response,ai_label,participant_correct,mental_model,predicted_response,response_probability,negative_log_likelihood,brier_score,predicted_participant_response,evidence,memory_instances_before,memory_changes_before,feature_relevance_before
R_3MG8uGwV5hZBvNL,diabetes,attribution,12,130111,Diabetes,No Diabetes,0,exemplar,Diabetes,0.5333463162997327,0.6285843166566628,0.217765660511029,1,-0.06669263259946556,11,0,"{""age"":0.2471702804747399,""blood_pressure"":0.20737517407071468,""bmi"":0.0,""glucose"":0.30164572508061266,""insulin"":0.24380882037393278}"
R_3MG8uGwV5hZBvNL,diabetes,attribution,12,130111,Diabetes,No Diabetes,0,prototype,No Diabetes,0.48944467591967206,0.7144838450135577,0.26066673894676873,0,0.04222757010576761,11,0,"{""age"":0.2471702804747399,""blood_pressure"":0.20737517407071468,""bmi"":0.0,""glucose"":0.30164572508061266,""insulin"":0.24380882037393278}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,1,130109,Diabetes,No Diabetes,0,attribution,Diabetes,0.5,0.6931471805599453,0.25,1,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,1,130109,Diabetes,No Diabetes,0,exemplar,Diabetes,0.5,0.6931471805599453,0.25,1,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,1,130109,Diabetes,No Diabetes,0,prototype,Diabetes,0.5,0.6931471805599453,0.25,1,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,2,130106,No Diabetes,Diabetes,0,attribution,No Diabetes,0.6666666666666666,0.40546510810816444,0.11111111111111113,1,0.3333333333333333,1,0,"{""age"":0.534798461158447,""blood_pressure"":0.465201538841553,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,2,130106,No Diabetes,Diabetes,0,exemplar,No Diabetes,0.6455924153569564,0.43758691030334484,0.1256047360525161,1,0.2911848307139128,1,0,"{""age"":0.534798461158447,""blood_pressure"":0.465201538841553,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,2,130106,No Diabetes,Diabetes,0,prototype,No Diabetes,0.6666666666666666,0.40546510810816444,0.11111111111111113,1,0.3333333333333333,1,0,"{""age"":0.534798461158447,""blood_pressure"":0.465201538841553,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,3,130107,No Diabetes,Diabetes,0,attribution,Diabetes,0.4962286624445085,0.7007184454980899,0.253785560542449,0,-0.015085636310050977,2,0,"{""age"":0.5024843860283339,""blood_pressure"":0.49751561397166616,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,3,130107,No Diabetes,Diabetes,0,exemplar,No Diabetes,0.5059500288577363,0.6813173717696343,0.24408537398567157,1,0.01190005771547259,2,0,"{""age"":0.5024843860283339,""blood_pressure"":0.49751561397166616,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,3,130107,No Diabetes,Diabetes,0,prototype,No Diabetes,0.5128253565035316,0.6678199274383744,0.2373391332659111,1,0.051312681870979204,2,0,"{""age"":0.5024843860283339,""blood_pressure"":0.49751561397166616,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,4,130110,Diabetes,No Diabetes,0,attribution,Diabetes,0.5189610036815032,0.6559265360544208,0.23139851597910677,1,-0.07588040268099969,3,0,"{""age"":0.5119836137418546,""blood_pressure"":0.4880163862581454,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,4,130110,Diabetes,No Diabetes,0,exemplar,Diabetes,0.6033532943365754,0.5052523594018963,0.15732860911364738,1,-0.20670658867315078,3,0,"{""age"":0.5119836137418546,""blood_pressure"":0.4880163862581454,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,4,130110,Diabetes,No Diabetes,0,prototype,Diabetes,0.5336790100802709,0.6279607254764086,0.21745526563971607,1,-0.134920336937163,3,0,"{""age"":0.5119836137418546,""blood_pressure"":0.4880163862581454,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,5,130111,No Diabetes,No Diabetes,1,attribution,No Diabetes,0.5063352045754531,0.6805563693889136,0.24370493024155973,1,0.025342174497922434,4,0,"{""age"":0.5343413145180266,""blood_pressure"":0.46565868548197353,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,5,130111,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.4879073112901623,0.7176298270499086,0.26223892183007075,0,-0.024185377419675413,4,0,"{""age"":0.5343413145180266,""blood_pressure"":0.46565868548197353,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,5,130111,No Diabetes,No Diabetes,1,prototype,Diabetes,0.4967610636206101,0.6996461257889478,0.2532494270882596,0,-0.012955926742061436,4,0,"{""age"":0.5343413145180266,""blood_pressure"":0.46565868548197353,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,6,130108,Diabetes,Diabetes,1,attribution,Diabetes,0.5033757342320349,0.6864184011931871,0.2466356613495705,1,-0.013503142098843707,5,0,"{""age"":0.5004518920951027,""blood_pressure"":0.49954810790489745,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,6,130108,Diabetes,Diabetes,1,exemplar,No Diabetes,0.43765671264717765,0.8263204369864866,0.3162299728307788,0,0.12468657470564459,5,0,"{""age"":0.5004518920951027,""blood_pressure"":0.49954810790489745,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,6,130108,Diabetes,Diabetes,1,prototype,No Diabetes,0.4940338276677049,0.70515128707853,0.25600176754459364,0,0.023865822050859548,5,0,"{""age"":0.5004518920951027,""blood_pressure"":0.49954810790489745,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,7,130103,Diabetes,No Diabetes,0,attribution,No Diabetes,0.46852195166556,0.758172323192025,0.28246891586138534,0,0.12607893979266355,6,0,"{""age"":0.5139612146042577,""blood_pressure"":0.4860387853957424,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,7,130103,Diabetes,No Diabetes,0,exemplar,Diabetes,0.504611946199641,0.6839655684623923,0.24540932384810737,1,-0.009223892399282008,6,0,"{""age"":0.5139612146042577,""blood_pressure"":0.4860387853957424,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,7,130103,Diabetes,No Diabetes,0,prototype,Diabetes,0.5051349219147877,0.6829297132823988,0.2448914455082832,1,-0.020540409809696028,6,0,"{""age"":0.5139612146042577,""blood_pressure"":0.4860387853957424,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,8,130104,No Diabetes,No Diabetes,1,attribution,Diabetes,0.494442326574741,0.7043247644992285,0.25558856115916073,0,-0.022231609309913705,7,0,"{""age"":0.4405381839465065,""blood_pressure"":0.41660467319635053,""bmi"":0.0,""glucose"":0.058079445281348424,""insulin"":0.08477769757579441}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,8,130104,No Diabetes,No Diabetes,1,exemplar,No Diabetes,0.5465128449546522,0.6041974676076289,0.20565059979112327,1,0.09302568990930454,7,0,"{""age"":0.4405381839465065,""blood_pressure"":0.41660467319635053,""bmi"":0.0,""glucose"":0.058079445281348424,""insulin"":0.08477769757579441}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,8,130104,No Diabetes,No Diabetes,1,prototype,No Diabetes,0.5007682256819057,0.6916119083298973,0.24923236448879263,1,0.003072905145676,7,0,"{""age"":0.4405381839465065,""blood_pressure"":0.41660467319635053,""bmi"":0.0,""glucose"":0.058079445281348424,""insulin"":0.08477769757579441}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,9,130105,Diabetes,No Diabetes,0,attribution,No Diabetes,0.49401929932236366,0.7051806951031502,0.2560164694582318,0,0.023923943727806193,8,0,"{""age"":0.3854709109531933,""blood_pressure"":0.3645290890468068,""bmi"":0.0,""glucose"":0.09914095181085014,""insulin"":0.15085904818914986}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,9,130105,Diabetes,No Diabetes,0,exemplar,No Diabetes,0.4247831350597506,0.856176510737635,0.33087444171168895,0,0.15043372988049863,8,0,"{""age"":0.3854709109531933,""blood_pressure"":0.3645290890468068,""bmi"":0.0,""glucose"":0.09914095181085014,""insulin"":0.15085904818914986}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,9,130105,Diabetes,No Diabetes,0,prototype,Diabetes,0.5085401709476339,0.6762110677000379,0.24153276357218076,1,-0.03416400636290631,8,0,"{""age"":0.3854709109531933,""blood_pressure"":0.3645290890468068,""bmi"":0.0,""glucose"":0.09914095181085014,""insulin"":0.15085904818914986}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,10,130102,Diabetes,Diabetes,1,attribution,Diabetes,0.61469588161432,0.48662763492190847,0.14845926364496617,1,-0.46709470370849543,9,0,"{""age"":0.34264080973617184,""blood_pressure"":0.32402585693049496,""bmi"":0.0,""glucose"":0.1846151212034847,""insulin"":0.14871821212984862}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,10,130102,Diabetes,Diabetes,1,exemplar,No Diabetes,0.3809388219401261,0.9651164890841808,0.38323674218087894,0,0.2381223561197478,9,0,"{""age"":0.34264080973617184,""blood_pressure"":0.32402585693049496,""bmi"":0.0,""glucose"":0.1846151212034847,""insulin"":0.14871821212984862}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,10,130102,Diabetes,Diabetes,1,prototype,No Diabetes,0.48581307553742187,0.7219313473019655,0.2643881932882851,0,0.056762933934050686,9,0,"{""age"":0.34264080973617184,""blood_pressure"":0.32402585693049496,""bmi"":0.0,""glucose"":0.1846151212034847,""insulin"":0.14871821212984862}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,11,130100,No Diabetes,Diabetes,0,attribution,Diabetes,0.4438914956776015,0.8121751255198525,0.3092566685796952,0,-0.22538327340767997,10,0,"{""age"":0.3083767287625546,""blood_pressure"":0.29162327123744547,""bmi"":0.0,""glucose"":0.22676646306594278,""insulin"":0.17323353693405721}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,11,130100,No Diabetes,Diabetes,0,exemplar,No Diabetes,0.5780667372367684,0.5480659546276733,0.17802767822602625,1,0.15613347447353687,10,0,"{""age"":0.3083767287625546,""blood_pressure"":0.29162327123744547,""bmi"":0.0,""glucose"":0.22676646306594278,""insulin"":0.17323353693405721}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,11,130100,No Diabetes,Diabetes,0,prototype,Diabetes,0.48759030186547436,0.7182797711021998,0.26256369874231567,0,-0.0496489888458994,10,0,"{""age"":0.3083767287625546,""blood_pressure"":0.29162327123744547,""bmi"":0.0,""glucose"":0.22676646306594278,""insulin"":0.17323353693405721}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,12,130101,No Diabetes,Diabetes,0,attribution,Diabetes,0.48541260055228025,0.7227560269159782,0.264800191670367,0,-0.05836616137155076,11,0,"{""age"":0.2803424806932315,""blood_pressure"":0.26511206476131405,""bmi"":0.0,""glucose"":0.2520265595260515,""insulin"":0.20251889501940298}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,12,130101,No Diabetes,Diabetes,0,exemplar,No Diabetes,0.5280256890819705,0.6386103428950839,0.22275975016654884,1,0.05605137816394096,11,0,"{""age"":0.2803424806932315,""blood_pressure"":0.26511206476131405,""bmi"":0.0,""glucose"":0.2520265595260515,""insulin"":0.20251889501940298}"
R_3Rqq1nU9dD98bDb,diabetes,attribution,12,130101,No Diabetes,Diabetes,0,prototype,Diabetes,0.48406126415997475,0.7255438014330081,0.26619277914020334,0,-0.0637765518913902,11,0,"{""age"":0.2803424806932315,""blood_pressure"":0.26511206476131405,""bmi"":0.0,""glucose"":0.2520265595260515,""insulin"":0.20251889501940298}"
R_6a94wM1ITk1h1po,diabetes,attribution,1,130106,No Diabetes,Diabetes,0,attribution,Diabetes,0.5,0.6931471805599453,0.25,0,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_6a94wM1ITk1h1po,diabetes,attribution,1,130106,No Diabetes,Diabetes,0,exemplar,Diabetes,0.5,0.6931471805599453,0.25,0,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_6a94wM1ITk1h1po,diabetes,attribution,1,130106,No Diabetes,Diabetes,0,prototype,Diabetes,0.5,0.6931471805599453,0.25,0,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_6a94wM1ITk1h1po,diabetes,attribution,2,130109,No Diabetes,No Diabetes,1,attribution,Diabetes,0.3333333333333333,1.0986122886681098,0.44444444444444453,0,-0.3333333333333333,1,0,"{""age"":0.4701703108982207,""blood_pressure"":0.5298296891017793,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_6a94wM1ITk1h1po,diabetes,attribution,2,130109,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.3568251369145599,1.0305094297641157,0.41367390450497465,0,-0.2863497261708801,1,0,"{""age"":0.4701703108982207,""blood_pressure"":0.5298296891017793,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_6a94wM1ITk1h1po,diabetes,attribution,2,130109,No Diabetes,No Diabetes,1,prototype,Diabetes,0.3333333333333333,1.0986122886681098,0.44444444444444453,0,-0.3333333333333333,1,0,"{""age"":0.4701703108982207,""blood_pressure"":0.5298296891017793,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_6a94wM1ITk1h1po,diabetes,attribution,3,130108,No Diabetes,Diabetes,0,attribution,Diabetes,0.49145170803908533,0.7103915984661572,0.2586213652563637,0,-0.03419649990464956,2,0,"{""age"":0.5024843860283339,""blood_pressure"":0.49751561397166616,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_6a94wM1ITk1h1po,diabetes,attribution,3,130108,No Diabetes,Diabetes,0,exemplar,No Diabetes,0.510726405476931,0.6719212421871371,0.23938865029752449,1,0.021452810953862034,2,0,"{""age"":0.5024843860283339,""blood_pressure"":0.49751561397166616,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_6a94wM1ITk1h1po,diabetes,attribution,3,130108,No Diabetes,Diabetes,0,prototype,No Diabetes,0.5236261197692545,0.6469773612225872,0.22693207376609661,1,0.09457490917286321,2,0,"{""age"":0.5024843860283339,""blood_pressure"":0.49751561397166616,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_6a94wM1ITk1h1po,diabetes,attribution,4,130111,Diabetes,No Diabetes,0,attribution,Diabetes,0.5012803626006785,0.690589728428935,0.24872127672771066,1,-0.005121461597077143,3,0,"{""age"":0.5288255330689002,""blood_pressure"":0.4711744669310998,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
R_6a94wM1ITk1h1po,diabetes,attribution,4,130111,Diabetes,No Diabetes,0,exemplar,Diabetes,0.5926010846469782,0.5232338135254504,0.16597387623081858,1,-0.1852021692939565,3,0,"{""age"":0.5288255330689002,""blood_pressure"":0.4711744669310998,""bmi"":0.0,""glucose"":0.0,""insulin"":0.0}"
