participant,domain,xai,phase,original label,target label,case,instance id,response time (seconds),attribute values before and after,explanation,sparsity,proximity,counterfactual label,successful counterfactual (0/1),distance to closest minimal counterfactual,confidence for target label original,confidence for target label counterfactual,delta confidence of target label,training response,training correct (0/1),move towards target (0/1),x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,delta confidence/change amount,close to boundary old,distance to boundary,confidence of counterfactual - 50%,reasoning strategy,participant training accuracy,CRT-2 score (0-4),successful counterfactual (continuous),log(time),actionability (0/1),plausibility,boundary distance original,boundary distance new,boundary distance change (new - original),best forward mental model,forward mental model fit conclusion,CRT binarized,attribute selection method,attribute selection ranking score,change amount method,change amount normalized MAE,best-supported attribute selection method,strategy: xai,plausibility (subset)
R_5cuMJZcXnXdkcTS,diabetes,none,training,No Diabetes,,11,130110,2.037,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 284(0.511424564877)
""BMI"" - 32.8(0.435515594268)
""Age"" - 23(0.0540540540541)",,,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,Always change the same attributes regardless of the case,0.666666666667,3,,,,,,,,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,
R_5cuMJZcXnXdkcTS,diabetes,none,training,Diabetes,,12,130106,1.912,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 115(0.162913470263)
""BMI"" - 26.4(0.210733352065)
""Age"" - 28(0.189189189189)",,,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,Always change the same attributes regardless of the case,0.666666666667,3,,,,,,,,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,
R_5cuMJZcXnXdkcTS,diabetes,none,testing,Diabetes,No Diabetes,1,140206,16.224,"""Glucose"" - 170(0.812276823669) -> 113(0.327665363033)
""Blood Pressure"" - 64(0.347826086957) -> 68(0.434782608696)
""Insulin"" - 225(0.389755011136) -> 206(0.35057329044)
""BMI"" - 34.5(0.495223377353)
""Age"" - 30(0.243243243243)",,0.4,0.610749703071,No Diabetes,1,0.672362405709,8.15324239452e-05,0.52797185349,0.527890321066,,,1,-0.484611460636,0.0869565217391,-0.0391817206962,0,0,1,1,1,0,0,0.864331686797,0,far from boundary,0.02797185349,Always change the same attributes regardless of the case,0.666666666667,3,1,,1,0.969644146735,0.151515244916,0.00252086388505,-0.148994381031,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.898773152061
R_5cuMJZcXnXdkcTS,diabetes,none,testing,Diabetes,No Diabetes,2,130208,11.906,"""Glucose"" - 119(0.378677095732) -> 92(0.149124298589)
""Blood Pressure"" - 50(0.0434782608696) -> 55(0.152173913043)
""Insulin"" - 176(0.288707415656) -> 191(0.319640353048)
""BMI"" - 27.1(0.235318909806) -> 26.37912(0.21)
""Age"" - 33(0.324324324324)",,0.2,0.394500296515,Diabetes,0,0.415651882884,5.14842648366e-05,0.499211903139,0.499160418874,,,1,-0.229552797143,0.108695652174,0.0309329373917,-0.0253189098061,0,1,1,1,1,0,1.26529795613,0,far from boundary,0.000788096861,Always change the same attributes regardless of the case,0.666666666667,3,0,,1,0.942432130658,0.123472772406,2.65972986446e-05,-0.123446175107,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.839436020892
R_5cuMJZcXnXdkcTS,diabetes,none,testing,Diabetes,No Diabetes,3,130203,10.708,"""Glucose"" - 128(0.45519469478) -> 98(0.200136031287)
""Blood Pressure"" - 88(0.869565217391) -> 60(0.260869565217)
""Insulin"" - 110(0.152602491133)
""BMI"" - 36.5(0.565467828042) -> 31.7888(0.4)
""Age"" - 37(0.432432432432)",,0.4,1.02922214371,No Diabetes,1,1.01277090987,0.10151951701,0.999999229291,0.898479712282,,,1,-0.255058663493,-0.608695652174,0,-0.165467828042,0,1,1,0,1,0,0.872969667212,1,near boundary,0.499999229291,Always change the same attributes regardless of the case,0.666666666667,3,1,,1,0.940024293425,0.0394188750415,0.156922627986,0.117503752944,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.86599370614
R_5cuMJZcXnXdkcTS,diabetes,none,testing,Diabetes,No Diabetes,4,130201,9.007,"""Glucose"" - 158(0.710253358272) -> 120(0.387179051182)
""Blood Pressure"" - 64(0.347826086957) -> 55(0.152173913043)
""Insulin"" - 387(0.723830734967) -> 206(0.35057329044)
""BMI"" - 31.2(0.379320033717)
""Age"" - 24(0.0810810810811)",,0.4,0.891983925531,No Diabetes,1,0.800524611409,0.0206474394228,0.989117093462,0.968469654039,,,1,-0.323074307091,-0.195652173913,-0.373257444527,0,0,1,1,1,0,0,1.08574787765,1,near boundary,0.489117093462,Always change the same attributes regardless of the case,0.666666666667,3,1,,1,0.929400783563,0.092746834945,0.0570273881608,-0.0357194467842,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.9062497336
R_5cuMJZcXnXdkcTS,diabetes,none,testing,Diabetes,No Diabetes,5,130202,5.686,"""Glucose"" - 165(0.769767046421) -> 124(0.421186872981)
""Blood Pressure"" - 68(0.434782608696) -> 61(0.282608695652)
""Insulin"" - 168(0.272209849047)
""BMI"" - 33.6(0.463613374543) -> 28.65688(0.29)
""Age"" - 49(0.756756756757) -> 32(0.297297297297)",,0.2,1.13382692049,No Diabetes,1,1.2016262106,0.00169891992297,0.699750753889,0.698051833966,,,1,-0.34858017344,-0.152173913043,0,-0.173613374543,-0.459459459459,1,1,0,1,1,0.615659957751,0,far from boundary,0.199750753889,Always change the same attributes regardless of the case,0.666666666667,3,1,,0,0.947634705638,0.0809912446199,0.0560265873899,-0.02496465723,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.919120339324
R_5cuMJZcXnXdkcTS,diabetes,none,testing,Diabetes,No Diabetes,6,130205,4.879,"""Glucose"" - 108(0.285155585785) -> 93(0.157626254038)
""Blood Pressure"" - 44(0)
""Insulin"" - 130(0.193846407655)
""BMI"" - 24(0.126440011239)
""Age"" - 35(0.378378378378)",,0.8,0.127529331746,Diabetes,0,0.263252010947,0.000410874889345,0.00455857385871,0.00414769896936,,,1,-0.127529331746,0,0,0,0,1,0,0,0,0,0.0325234901852,0,far from boundary,0.495441426141,Always change the same attributes regardless of the case,0.666666666667,3,0,,1,0.927390897386,0.0682490341438,0.0154005303637,-0.0528485037801,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.808337609889
R_5cuMJZcXnXdkcTS,diabetes,none,testing,Diabetes,No Diabetes,7,130204,4.959,"""Glucose"" - 133(0.497704472029) -> 104(0.251147763986)
""Blood Pressure"" - 102(1) -> 51(0.0652173913043)
""Insulin"" - 140(0.214468365916)
""BMI"" - 32.8(0.435515594268)
""Age"" - 45(0.648648648649) -> 38(0.459459459459)",,0.4,1.37052850593,No Diabetes,1,1.26242039782,0.00196931166883,0.912496096231,0.910526784563,,,1,-0.246556708043,-0.934782608696,0,0,-0.189189189189,1,1,0,0,1,0.664361799571,0,far from boundary,0.412496096231,Always change the same attributes regardless of the case,0.666666666667,3,1,,0,0.903272956546,0.0312851432037,0.0315444823299,0.000259339126174,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.855737620855
R_5cuMJZcXnXdkcTS,diabetes,none,testing,Diabetes,No Diabetes,8,130209,3.792,"""Glucose"" - 128(0.45519469478) -> 100(0.217139942187)
""Blood Pressure"" - 98(1) -> 60(0.260869565217)
""Insulin"" - 58(0.0453683081745)
""BMI"" - 32(0.407417813993)
""Age"" - 33(0.324324324324)",,0.6,0.977185187376,No Diabetes,1,0.786233365989,0.00126323358936,0.999937826727,0.998674593137,,,1,-0.238054752593,-0.739130434783,0,0,0,1,1,0,0,0,1.02199112925,0,far from boundary,0.499937826727,Always change the same attributes regardless of the case,0.666666666667,3,1,,1,0.931636566904,0.100829307448,0.188680612398,0.0878513049503,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.871052836148
R_5cuMJZcXnXdkcTS,diabetes,none,testing,Diabetes,No Diabetes,9,130207,2.977,"""Glucose"" - 173(0.837782690019) -> 119(0.378677095732)
""Blood Pressure"" - 70(0.478260869565) -> 61(0.282608695652)
""Insulin"" - 168(0.272209849047)
""BMI"" - 29.7(0.326636695701)
""Age"" - 33(0.324324324324)",,0.6,0.6547577682,No Diabetes,1,0.721001206781,0.0202974786765,0.84428361656,0.823986137883,,,1,-0.459105594287,-0.195652173913,0,0,0,1,1,0,0,0,1.25845950656,1,near boundary,0.34428361656,Always change the same attributes regardless of the case,0.666666666667,3,1,,1,0.934290495154,0.0607615415915,0.0536982600783,-0.00706328151313,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.897885639329
R_5cuMJZcXnXdkcTS,diabetes,none,testing,Diabetes,No Diabetes,10,140200,2.386,"""Glucose"" - 174(0.846284645468) -> 104(0.251147763986)
""Blood Pressure"" - 58(0.217391304348)
""Insulin"" - 194(0.325826940526)
""BMI"" - 32.9(0.439027816802)
""Age"" - 36(0.405405405405)",,0.8,0.595136881483,Diabetes,0,0.669629103368,0.016394998512,0.061803142415,0.045408143903,,,1,-0.595136881483,0,0,0,0,1,0,0,0,0,0.0762986555124,0,far from boundary,0.438196857585,Always change the same attributes regardless of the case,0.666666666667,3,0,,1,0.91883651562,0.0666371595488,0.0228382450774,-0.0437989144714,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.854315262697
R_5cuMJZcXnXdkcTS,diabetes,none,testing,No Diabetes,Diabetes,11,130305,7.114,"""Glucose"" - 105(0.259649719435) -> 149(0.633735759225)
""Blood Pressure"" - 72(0.521739130435) -> 65(0.369565217391)
""Insulin"" - 325(0.595974593747) -> 375(0.699084385053)
""BMI"" - 36.9(0.579516718179)
""Age"" - 28(0.189189189189)",,0.4,0.629369744138,Diabetes,1,0.742765748839,0.000141101260031,0.824901412168,0.824760310908,,,1,0.374086039789,-0.152173913043,0.103109791306,0,0,1,1,1,0,0,1.3104543372,0,far from boundary,0.324901412168,Always change the same attributes regardless of the case,0.666666666667,3,1,,1,0.905499370239,0.109384342924,0.0247296995638,-0.0846546433602,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.885095350445
R_5cuMJZcXnXdkcTS,diabetes,none,testing,No Diabetes,Diabetes,12,130304,3.614,"""Glucose"" - 136(0.523210338378) -> 159(0.718755313722)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 204(0.346448898787)
""BMI"" - 37.4(0.597077830851)
""Age"" - 24(0.0810810810811) -> 33(0.324324324324)",,0.6,0.438788218588,Diabetes,1,0.552771767354,0.00664884006495,0.996197572782,0.989548732717,,,1,0.195544975344,0,0,0,0.243243243243,1,0,0,0,1,2.25518528255,0,far from boundary,0.496197572782,Always change the same attributes regardless of the case,0.666666666667,3,1,,0,0.937833694328,0.0731689967154,0.0772862034726,0.00411720675713,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.937833694328
R_5cuMJZcXnXdkcTS,diabetes,none,testing,No Diabetes,Diabetes,13,130306,4.882,"""Glucose"" - 102(0.234143853086) -> 149(0.633735759225)
""Blood Pressure"" - 64(0.347826086957) -> 71(0.5)
""Insulin"" - 78(0.0866122246969) -> 220(0.379444032005)
""BMI"" - 40.6(0.709468951953)
""Age"" - 21(0)",,0.4,0.84459762649,Diabetes,1,0.840763225647,0.000893085040188,0.546005182036,0.545112096996,,,1,0.399591906138,0.152173913043,0.292831807308,0,0,1,1,1,0,0,0.645410405972,0,far from boundary,0.046005182036,Always change the same attributes regardless of the case,0.666666666667,3,1,,1,0.92262009869,0.109168127264,0.00361540030985,-0.105552726954,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.902334366591
R_5cuMJZcXnXdkcTS,diabetes,none,testing,No Diabetes,Diabetes,14,140307,6.511,"""Glucose"" - 90(0.132120387689) -> 131(0.480700561129)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 54(0.0371195248701) -> 196(0.329951332179)
""BMI"" - 37.7(0.607614498455)
""Age"" - 29(0.216216216216) -> 42(0.567567567568)",,0.4,0.9927633321,Diabetes,1,0.921672804094,0.00500141667395,0.994705736237,0.989704319563,,,1,0.34858017344,0,0.292831807308,0,0.351351351351,1,0,1,0,1,0.996918689039,0,far from boundary,0.494705736237,Always change the same attributes regardless of the case,0.666666666667,3,1,,0,0.921871092283,0.1316701163,0.207538095812,0.0758679795123,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.868147334329
R_5cuMJZcXnXdkcTS,diabetes,none,testing,No Diabetes,Diabetes,15,130301,3.706,"""Glucose"" - 97(0.191634075837) -> 158(0.710253358272)
""Blood Pressure"" - 64(0.347826086957) -> 70(0.478260869565)
""Insulin"" - 100(0.131980532871)
""BMI"" - 36.8(0.576004495645)
""Age"" - 25(0.108108108108)",,0.6,0.649054065044,Diabetes,1,0.622788682259,0.0306247744831,0.987952741615,0.957327967132,,,1,0.518619282435,0.130434782609,0,0,0,1,1,0,0,0,1.47495874179,1,near boundary,0.487952741615,Always change the same attributes regardless of the case,0.666666666667,3,1,,1,0.924772929727,0.0626496649029,0.0666868082463,0.00403714334347,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.88328322415
R_5cuMJZcXnXdkcTS,diabetes,none,testing,No Diabetes,Diabetes,16,130302,4.282,"""Glucose"" - 87(0.10661452134) -> 159(0.718755313722)
""Blood Pressure"" - 60(0.260869565217) -> 69(0.45652173913)
""Insulin"" - 75(0.0804256372185)
""BMI"" - 37.2(0.590053385783)
""Age"" - 22(0.027027027027) -> 41(0.540540540541)",,0.4,1.32130647981,Diabetes,1,1.32752988595,0.000799413265625,0.972186701745,0.971387288479,,,1,0.612140792382,0.195652173913,0,0,0.513513513514,1,1,0,0,1,0.735171819197,0,far from boundary,0.472186701745,Always change the same attributes regardless of the case,0.666666666667,3,1,,0,0.930594552744,0.130624164369,0.0454681766975,-0.0851559876711,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.930594552744
R_5cuMJZcXnXdkcTS,diabetes,none,testing,No Diabetes,Diabetes,17,130300,2.635,"""Glucose"" - 115(0.344669273933) -> 163(0.752763135521)
""Blood Pressure"" - 66(0.391304347826)
""Insulin"" - 140(0.214468365916)
""BMI"" - 38.1(0.621663388592)
""Age"" - 28(0.189189189189) -> 38(0.459459459459)",,0.6,0.678364131858,Diabetes,1,0.603908728637,0.00966080352846,0.892856741634,0.883195938106,,,1,0.408093861588,0,0,0,0.27027027027,1,0,0,0,1,1.30194964125,0,far from boundary,0.392856741634,Always change the same attributes regardless of the case,0.666666666667,3,1,,0,0.916101961323,0.0659242805367,0.0679984410754,0.00207416053874,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.890273489171
R_5cuMJZcXnXdkcTS,diabetes,none,testing,No Diabetes,Diabetes,18,140308,4.079,"""Glucose"" - 127(0.44669273933) -> 165(0.769767046421)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 210(0.358822073744)
""BMI"" - 36.3(0.558443382973)
""Age"" - 23(0.0540540540541) -> 35(0.378378378378)",,0.6,0.647398631415,Diabetes,1,0.90298030004,1.91386523518e-07,0.999845213977,0.99984502259,,,1,0.323074307091,0,0,0,0.324324324324,1,0,0,0,1,1.54440397936,0,far from boundary,0.499845213977,Always change the same attributes regardless of the case,0.666666666667,3,1,,0,0.927551990758,0.1805249617,0.208651675192,0.0281267134915,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.897923360236
R_5cuMJZcXnXdkcTS,diabetes,none,testing,No Diabetes,Diabetes,19,130303,1.913,"""Glucose"" - 129(0.46369665023) -> 159(0.718755313722)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 205(0.348511094614)
""BMI"" - 33.2(0.449564484406)
""Age"" - 25(0.108108108108)",,0.8,0.255058663493,Diabetes,1,0.412520473128,0.000766530678579,0.99999670067,0.999230169992,,,1,0.255058663493,0,0,0,0,1,0,0,0,0,3.91764841981,0,far from boundary,0.49999670067,Always change the same attributes regardless of the case,0.666666666667,3,1,,1,0.945651061801,0.0914775860938,0.209939414065,0.118461827971,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.907918585873
R_5cuMJZcXnXdkcTS,diabetes,none,testing,No Diabetes,Diabetes,20,130309,3.04,"""Glucose"" - 143(0.582724026526) -> 170(0.812276823669)
""Blood Pressure"" - 86(0.826086956522)
""Insulin"" - 330(0.606285572878)
""BMI"" - 30.1(0.340685585839)
""Age"" - 23(0.0540540540541) -> 33(0.324324324324)",,0.6,0.499823067414,Diabetes,1,0.733665605604,0.000130785916376,0.999975183262,0.999844397346,,,1,0.229552797143,0,0,0,0.27027027027,1,0,0,0,1,2.0003966654,0,far from boundary,0.499975183262,Always change the same attributes regardless of the case,0.666666666667,3,1,,0,0.863496022377,0.100760344269,0.146541692863,0.0457813485937,exemplar,indistinguishable: exemplar / attribution / prototype,1,Unclear or overlapping,0.525,Target-specific endpoint,0.07275720719963633,Target-profile mismatch,Unclear or overlapping : none,0.815569078233
R_53dL26t7L3fRn0z,diabetes,attribution,training,Diabetes,,1,130108,32.622,"""Glucose"" - 130(0.472198605679)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 79(0.088674420523)
""BMI"" - 28.4(0.280977802754)
""Age"" - 34(0.351351351351)","""Age"" - -58% toward Diabetes
""Blood Pressure"" - -42% toward Diabetes",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,Always change the same attributes regardless of the case,0.583333333333,4,,,,,,,,prototype,indistinguishable: exemplar / attribution / prototype,1,Global importance,0.6333333333333333,Target-specific endpoint,0.05195120810394695,Global importance,Global importance : attribution,
R_53dL26t7L3fRn0z,diabetes,attribution,training,Diabetes,,2,130106,11.72,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 115(0.162913470263)
""BMI"" - 26.4(0.210733352065)
""Age"" - 28(0.189189189189)","""Blood Pressure"" - -53% toward Diabetes
""Age"" - -47% toward Diabetes",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,Always change the same attributes regardless of the case,0.583333333333,4,,,,,,,,prototype,indistinguishable: exemplar / attribution / prototype,1,Global importance,0.6333333333333333,Target-specific endpoint,0.05195120810394695,Global importance,Global importance : attribution,
R_53dL26t7L3fRn0z,diabetes,attribution,training,No Diabetes,,3,130109,16.733,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 272(0.486678214963)
""BMI"" - 41.5(0.741078954763)
""Age"" - 27(0.162162162162)","""Age"" - +53% toward No Diabetes
""Blood Pressure"" - +47% toward No Diabetes",,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,Always change the same attributes regardless of the case,0.583333333333,4,,,,,,,,prototype,indistinguishable: exemplar / attribution / prototype,1,Global importance,0.6333333333333333,Target-specific endpoint,0.05195120810394695,Global importance,Global importance : attribution,
