participant,domain,xai,trial_order,instance_id,participant_response,ai_label,participant_correct,mental_model,predicted_response,response_probability,negative_log_likelihood,brier_score,predicted_participant_response,evidence,memory_instances_before,memory_changes_before,feature_relevance_before
R_1QfQiW4jahDRgtB,diabetes,attribution,5,160111,No Diabetes,No Diabetes,1,exemplar,No Diabetes,0.5317428878214495,0.631595200033175,0.21926472310579562,1,0.06348577564289903,4,0,"{""age"":0.0,""blood_pressure"":0.4174366069339846,""bmi"":0.0,""glucose"":0.0,""insulin"":0.5825633930660155}"
R_1QfQiW4jahDRgtB,diabetes,attribution,5,160111,No Diabetes,No Diabetes,1,prototype,No Diabetes,0.561252946189407,0.5775835906042044,0.19249897722747536,1,0.24624862858201405,4,0,"{""age"":0.0,""blood_pressure"":0.4174366069339846,""bmi"":0.0,""glucose"":0.0,""insulin"":0.5825633930660155}"
R_1QfQiW4jahDRgtB,diabetes,attribution,6,160108,Diabetes,Diabetes,1,attribution,Diabetes,0.5127237758806342,0.6680180274026215,0.23743811859202638,1,-0.050906093974418476,5,0,"{""age"":0.0,""blood_pressure"":0.3648687167263499,""bmi"":0.0,""glucose"":0.0,""insulin"":0.6351312832736501}"
R_1QfQiW4jahDRgtB,diabetes,attribution,6,160108,Diabetes,Diabetes,1,exemplar,No Diabetes,0.4726070313941059,0.7494910362314465,0.2781433433349375,0,0.054785937211788094,5,0,"{""age"":0.0,""blood_pressure"":0.3648687167263499,""bmi"":0.0,""glucose"":0.0,""insulin"":0.6351312832736501}"
R_1QfQiW4jahDRgtB,diabetes,attribution,6,160108,Diabetes,Diabetes,1,prototype,Diabetes,0.5480687451632862,0.6013545525237264,0.20424185909828682,1,-0.19287064926241604,5,0,"{""age"":0.0,""blood_pressure"":0.3648687167263499,""bmi"":0.0,""glucose"":0.0,""insulin"":0.6351312832736501}"
R_1QfQiW4jahDRgtB,diabetes,attribution,7,160101,Diabetes,Diabetes,1,attribution,Diabetes,0.5008863656042987,0.6913760187848016,0.2491144200396858,1,-0.0035454661311630723,6,0,"{""age"":0.0,""blood_pressure"":0.35311625685316145,""bmi"":0.0,""glucose"":0.0,""insulin"":0.6468837431468386}"
R_1QfQiW4jahDRgtB,diabetes,attribution,7,160101,Diabetes,Diabetes,1,exemplar,No Diabetes,0.48747069531350484,0.7185251025284705,0.2626862881624222,0,0.025058609372990315,6,0,"{""age"":0.0,""blood_pressure"":0.35311625685316145,""bmi"":0.0,""glucose"":0.0,""insulin"":0.6468837431468386}"
R_1QfQiW4jahDRgtB,diabetes,attribution,7,160101,Diabetes,Diabetes,1,prototype,No Diabetes,0.47125398561817067,0.7523580827104916,0.27957234772466966,0,0.11511099624828958,6,0,"{""age"":0.0,""blood_pressure"":0.35311625685316145,""bmi"":0.0,""glucose"":0.0,""insulin"":0.6468837431468386}"
R_1QfQiW4jahDRgtB,diabetes,attribution,8,160105,No Diabetes,No Diabetes,1,attribution,No Diabetes,0.5033418946066588,0.6864856288336285,0.24666927365290323,1,0.013367777488751363,7,0,"{""age"":0.0,""blood_pressure"":0.3026710773027098,""bmi"":0.06516971534149592,""glucose"":0.07768742751564693,""insulin"":0.5544717798401474}"
R_1QfQiW4jahDRgtB,diabetes,attribution,8,160105,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.44977475975216835,0.7990083554107424,0.302747815005784,0,-0.10045048049566335,7,0,"{""age"":0.0,""blood_pressure"":0.3026710773027098,""bmi"":0.06516971534149592,""glucose"":0.07768742751564693,""insulin"":0.5544717798401474}"
R_1QfQiW4jahDRgtB,diabetes,attribution,8,160105,No Diabetes,No Diabetes,1,prototype,No Diabetes,0.5151132382088739,0.6633685224712381,0.23511517176028426,1,0.06047137367735028,7,0,"{""age"":0.0,""blood_pressure"":0.3026710773027098,""bmi"":0.06516971534149592,""glucose"":0.07768742751564693,""insulin"":0.5544717798401474}"
R_1QfQiW4jahDRgtB,diabetes,attribution,9,160100,Diabetes,Diabetes,1,attribution,Diabetes,0.5652615322178961,0.5704667660544732,0.1889975353695314,1,-0.2625438861357122,8,0,"{""age"":0.0,""blood_pressure"":0.2648371926398711,""bmi"":0.1238504763744975,""glucose"":0.1261495236255025,""insulin"":0.48516280736012896}"
R_1QfQiW4jahDRgtB,diabetes,attribution,9,160100,Diabetes,Diabetes,1,exemplar,Diabetes,0.526278750431848,0.6419242628282623,0.22441182229241144,1,-0.05255750086369593,8,0,"{""age"":0.0,""blood_pressure"":0.2648371926398711,""bmi"":0.1238504763744975,""glucose"":0.1261495236255025,""insulin"":0.48516280736012896}"
R_1QfQiW4jahDRgtB,diabetes,attribution,9,160100,Diabetes,Diabetes,1,prototype,Diabetes,0.5242259555716892,0.6458324746835978,0.22636094135167228,1,-0.09697975935038738,8,0,"{""age"":0.0,""blood_pressure"":0.2648371926398711,""bmi"":0.1238504763744975,""glucose"":0.1261495236255025,""insulin"":0.48516280736012896}"
R_1QfQiW4jahDRgtB,diabetes,attribution,10,160102,Diabetes,Diabetes,1,attribution,Diabetes,0.5452387809228701,0.6065314501361684,0.2068077663765173,1,-0.18145134088426274,9,0,"{""age"":0.0,""blood_pressure"":0.23541083790210765,""bmi"":0.15663354545794217,""glucose"":0.17669978787539117,""insulin"":0.4312558287645591}"
R_1QfQiW4jahDRgtB,diabetes,attribution,10,160102,Diabetes,Diabetes,1,exemplar,Diabetes,0.5531575191186698,0.5921124733211294,0.1996682027201819,1,-0.10631503823733968,9,0,"{""age"":0.0,""blood_pressure"":0.23541083790210765,""bmi"":0.15663354545794217,""glucose"":0.17669978787539117,""insulin"":0.4312558287645591}"
R_1QfQiW4jahDRgtB,diabetes,attribution,10,160102,Diabetes,Diabetes,1,prototype,No Diabetes,0.49764216216911916,0.6978740100993746,0.2523633972301176,0,0.00943142123465271,9,0,"{""age"":0.0,""blood_pressure"":0.23541083790210765,""bmi"":0.15663354545794217,""glucose"":0.17669978787539117,""insulin"":0.4312558287645591}"
R_1QfQiW4jahDRgtB,diabetes,attribution,11,160104,No Diabetes,No Diabetes,1,attribution,Diabetes,0.49165993738121677,0.709967985652261,0.2584096192632685,0,-0.033363344894495515,10,0,"{""age"":0.0,""blood_pressure"":0.21186975411189687,""bmi"":0.17469129004593692,""glucose"":0.22530870995406307,""insulin"":0.3881302458881032}"
R_1QfQiW4jahDRgtB,diabetes,attribution,11,160104,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.4317643150315281,0.8398754066705315,0.32289179367158843,0,-0.13647136993694386,10,0,"{""age"":0.0,""blood_pressure"":0.21186975411189687,""bmi"":0.17469129004593692,""glucose"":0.22530870995406307,""insulin"":0.3881302458881032}"
R_1QfQiW4jahDRgtB,diabetes,attribution,11,160104,No Diabetes,No Diabetes,1,prototype,No Diabetes,0.5198692128752915,0.654178012742902,0.2305255727449921,1,0.07951872627489709,10,0,"{""age"":0.0,""blood_pressure"":0.21186975411189687,""bmi"":0.17469129004593692,""glucose"":0.22530870995406307,""insulin"":0.3881302458881032}"
R_1QfQiW4jahDRgtB,diabetes,attribution,12,160103,No Diabetes,No Diabetes,1,attribution,Diabetes,0.47452186795969276,0.7454475756722992,0.2761272672525706,0,-0.10200087251676287,11,0,"{""age"":0.0,""blood_pressure"":0.1926088673744517,""bmi"":0.201156760019063,""glucose"":0.25338869452639157,""insulin"":0.35284567808009376}"
R_1QfQiW4jahDRgtB,diabetes,attribution,12,160103,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.4798565047694911,0.7342681681710737,0.2705492556306104,0,-0.04028699046101786,11,0,"{""age"":0.0,""blood_pressure"":0.1926088673744517,""bmi"":0.201156760019063,""glucose"":0.25338869452639157,""insulin"":0.35284567808009376}"
R_1QfQiW4jahDRgtB,diabetes,attribution,12,160103,No Diabetes,No Diabetes,1,prototype,No Diabetes,0.5277312504057836,0.6391681203016211,0.22303777184328466,1,0.11103895039943378,11,0,"{""age"":0.0,""blood_pressure"":0.1926088673744517,""bmi"":0.201156760019063,""glucose"":0.25338869452639157,""insulin"":0.35284567808009376}"
R_1TZbMIIo6RtFnsb,diabetes,attribution,1,160108,No Diabetes,Diabetes,0,attribution,Diabetes,0.5,0.6931471805599453,0.25,0,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_1TZbMIIo6RtFnsb,diabetes,attribution,1,160108,No Diabetes,Diabetes,0,exemplar,Diabetes,0.5,0.6931471805599453,0.25,0,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_1TZbMIIo6RtFnsb,diabetes,attribution,1,160108,No Diabetes,Diabetes,0,prototype,Diabetes,0.5,0.6931471805599453,0.25,0,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_1TZbMIIo6RtFnsb,diabetes,attribution,2,160109,Diabetes,No Diabetes,0,attribution,Diabetes,0.6666666666666666,0.40546510810816444,0.1111111111111111,1,-0.3333333333333333,1,0,"{""age"":0.0,""blood_pressure"":0.29435395748721926,""bmi"":0.0,""glucose"":0.0,""insulin"":0.7056460425127808}"
R_1TZbMIIo6RtFnsb,diabetes,attribution,2,160109,Diabetes,No Diabetes,0,exemplar,Diabetes,0.6491410086187873,0.4321053152788294,0.1231020318330418,1,-0.29828201723757475,1,0,"{""age"":0.0,""blood_pressure"":0.29435395748721926,""bmi"":0.0,""glucose"":0.0,""insulin"":0.7056460425127808}"
R_1TZbMIIo6RtFnsb,diabetes,attribution,2,160109,Diabetes,No Diabetes,0,prototype,Diabetes,0.6666666666666666,0.40546510810816444,0.1111111111111111,1,-0.3333333333333333,1,0,"{""age"":0.0,""blood_pressure"":0.29435395748721926,""bmi"":0.0,""glucose"":0.0,""insulin"":0.7056460425127808}"
R_1TZbMIIo6RtFnsb,diabetes,attribution,3,160106,Diabetes,Diabetes,1,attribution,Diabetes,0.5024554489584961,0.6882483017683914,0.24755058027109164,1,-0.009821874792276385,2,0,"{""age"":0.0,""blood_pressure"":0.4118075285639538,""bmi"":0.0,""glucose"":0.0,""insulin"":0.5881924714360462}"
R_1TZbMIIo6RtFnsb,diabetes,attribution,3,160106,Diabetes,Diabetes,1,exemplar,Diabetes,0.5176654129663388,0.6584261663338442,0.23264665384893235,1,-0.03533082593267778,2,0,"{""age"":0.0,""blood_pressure"":0.4118075285639538,""bmi"":0.0,""glucose"":0.0,""insulin"":0.5881924714360462}"
R_1TZbMIIo6RtFnsb,diabetes,attribution,3,160106,Diabetes,Diabetes,1,prototype,Diabetes,0.5374725490962334,0.6208775917333781,0.2139316428395362,1,-0.15017177875217555,2,0,"{""age"":0.0,""blood_pressure"":0.4118075285639538,""bmi"":0.0,""glucose"":0.0,""insulin"":0.5881924714360462}"
R_1TZbMIIo6RtFnsb,diabetes,attribution,4,160111,No Diabetes,No Diabetes,1,attribution,No Diabetes,0.5808269266512617,0.5433024552320475,0.17570606542062675,1,0.32616892623012295,3,0,"{""age"":0.0,""blood_pressure"":0.40110399903587096,""bmi"":0.0,""glucose"":0.0,""insulin"":0.598896000964129}"
R_1TZbMIIo6RtFnsb,diabetes,attribution,4,160111,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.43649132406547697,0.8289867800386685,0.3175420278534793,0,-0.12701735186904595,3,0,"{""age"":0.0,""blood_pressure"":0.40110399903587096,""bmi"":0.0,""glucose"":0.0,""insulin"":0.598896000964129}"
